课程编号,课程名称,章,知识点,书籍文件名称,开始页码,结束页码,
INF1441,软件需求分析（双语）,需求的重用,为什么要重用需求,INF1441_软件需求分析（双语）,338,338,
INF1441,软件需求分析（双语）,需求的重用,需求重用的维度,INF1441_软件需求分析（双语）,338,339,
INF1441,软件需求分析（双语）,需求的重用,哪些需求信息类型可以重用,INF1441_软件需求分析（双语）,341,342,
INF1441,软件需求分析（双语）,需求的重用,常见重用场景,INF1441_软件需求分析（双语）,342,344,
INF1441,软件需求分析（双语）,需求的重用,需求模式,INF1441_软件需求分析（双语）,344,344,
INF1441,软件需求分析（双语）,需求的重用,促进重用的工具,INF1441_软件需求分析（双语）,344,345,
INF1441,软件需求分析（双语）,需求的重用,使需求可重用,INF1441_软件需求分析（双语）,345,347,
INF1441,软件需求分析（双语）,需求的重用,需求重用的障碍与成功要素,INF1441_软件需求分析（双语）,347,348,
INF1441,软件需求分析（双语）,需求开发之外,估算需求工作量,INF1441_软件需求分析（双语）,351,354,
INF1441,软件需求分析（双语）,需求开发之外,从需求到项目计划,INF1441_软件需求分析（双语）,354,356,
INF1441,软件需求分析（双语）,需求开发之外,从需求到设计和代码,INF1441_软件需求分析（双语）,357,357,
INF1441,软件需求分析（双语）,需求开发之外,从需求到测试,INF1441_软件需求分析（双语）,361,362,
INF1441,软件需求分析（双语）,需求开发之外,从需求到成功,INF1441_软件需求分析（双语）,362,363,
INF1441,软件需求分析（双语）,敏捷项目,瀑布的局限性,INF1441_软件需求分析（双语）,366,368,
INF1441,软件需求分析（双语）,敏捷项目,敏捷开发方法,INF1441_软件需求分析（双语）,368,368,
INF1441,软件需求分析（双语）,敏捷项目,敏捷方法中需求的基本面,INF1441_软件需求分析（双语）,368,368,
INF1441,软件需求分析（双语）,敏捷项目,根据敏捷项目调整需求实践,INF1441_软件需求分析（双语）,372,372,
INF1441,软件需求分析（双语）,敏捷项目,敏捷转型，怎么办,INF1441_软件需求分析（双语）,372,374,
INF1441,软件需求分析（双语）,改进型和替换型项目,预期的挑战,INF1441_软件需求分析（双语）,375,375,
INF1441,软件需求分析（双语）,改进型和替换型项目,基于现有系统的需求技术,INF1441_软件需求分析（双语）,375,376,
INF1441,软件需求分析（双语）,改进型和替换型项目,按业务目标来排优先级,INF1441_软件需求分析（双语）,376,377,
INF1441,软件需求分析（双语）,改进型和替换型项目,找不到原有需求怎么办,INF1441_软件需求分析（双语）,378,379,
INF1441,软件需求分析（双语）,改进型和替换型项目,鼓励使用新系统,INF1441_软件需求分析（双语）,381,382,
INF1441,软件需求分析（双语）,改进型和替换型项目,是否可以迭代,INF1441_软件需求分析（双语）,382,384,
INF1441,软件需求分析（双语）,软件包方案项目,进行软件包方案选型的需求,INF1441_软件需求分析（双语）,385,385,
INF1441,软件需求分析（双语）,软件包方案项目,实施软件包方案的需求,INF1441_软件需求分析（双语）,389,389,
INF1441,软件需求分析（双语）,软件包方案项目,软件包方案的常见挑战,INF1441_软件需求分析（双语）,391,392,
INF1441,软件需求分析（双语）,外包项目,需求的详细程度恰当,INF1441_软件需求分析（双语）,393,394,
INF1441,软件需求分析（双语）,外包项目,需求方 - 供应方的互动,INF1441_软件需求分析（双语）,394,396,
INF1441,软件需求分析（双语）,外包项目,变更管理,INF1441_软件需求分析（双语）,396,396,
INF1441,软件需求分析（双语）,外包项目,验收条件,INF1441_软件需求分析（双语）,396,397,
INF1441,软件需求分析（双语）,业务过程自动化项目,业务过程建模,INF1441_软件需求分析（双语）,397,398,
INF1441,软件需求分析（双语）,业务过程自动化项目,业务绩效指标建模,INF1441_软件需求分析（双语）,400,401,
INF1441,软件需求分析（双语）,业务过程自动化项目,业务过程自动化项目的良好实践,INF1441_软件需求分析（双语）,401,403,
INF1441,软件需求分析（双语）,业务分析项目,业务分析项目概述,INF1441_软件需求分析（双语）,403,405,
INF1441,软件需求分析（双语）,业务分析项目,业务分析项目的需求开发,INF1441_软件需求分析（双语）,405,406,
INF1441,软件需求分析（双语）,业务分析项目,分析的演进本质,INF1441_软件需求分析（双语）,411,413,
INF1441,软件需求分析（双语）,嵌入式和其他实时系统项目,系统需求、架构和分配,INF1441_软件需求分析（双语）,413,415,
INF1441,软件需求分析（双语）,嵌入式和其他实时系统项目,实时系统建模,INF1441_软件需求分析（双语）,415,415,
INF1441,软件需求分析（双语）,嵌入式和其他实时系统项目,接口,INF1441_软件需求分析（双语）,419,420,
INF1441,软件需求分析（双语）,嵌入式和其他实时系统项目,有限时的需求,INF1441_软件需求分析（双语）,420,421,
INF1441,软件需求分析（双语）,嵌入式和其他实时系统项目,嵌入式系统的质量属性,INF1441_软件需求分析（双语）,421,425,
INF1441,软件需求分析（双语）,嵌入式和其他实时系统项目,嵌入式系统的挑战,INF1441_软件需求分析（双语）,425,428,
INF1441,软件需求分析（双语）,需求管理实践,需求管理流程,INF1441_软件需求分析（双语）,428,430,
INF1441,软件需求分析（双语）,需求管理实践,需求基线,INF1441_软件需求分析（双语）,430,430,
INF1441,软件需求分析（双语）,需求管理实践,需求版本控制,INF1441_软件需求分析（双语）,430,432,
INF1441,软件需求分析（双语）,需求管理实践,需求属性,INF1441_软件需求分析（双语）,432,433,
INF1441,软件需求分析（双语）,需求管理实践,跟踪需求状态,INF1441_软件需求分析（双语）,433,435,
INF1441,软件需求分析（双语）,需求管理实践,解决需求问题,INF1441_软件需求分析（双语）,435,436,
INF1441,软件需求分析（双语）,需求管理实践,度量需求投入,INF1441_软件需求分析（双语）,436,437,
INF1441,软件需求分析（双语）,需求管理实践,敏捷项目的需求管理,INF1441_软件需求分析（双语）,437,439,
INF1441,软件需求分析（双语）,需求管理实践,为什么要管理需求,INF1441_软件需求分析（双语）,439,440,
INF1441,软件需求分析（双语）,需求变更,为什么要管理变更,INF1441_软件需求分析（双语）,440,441,
INF1441,软件需求分析（双语）,需求变更,管理范围蔓延,INF1441_软件需求分析（双语）,441,442,
INF1441,软件需求分析（双语）,需求变更,变更控制政策,INF1441_软件需求分析（双语）,442,443,
INF1441,软件需求分析（双语）,需求变更,变更控制流程的基本概念,INF1441_软件需求分析（双语）,443,443,
INF1441,软件需求分析（双语）,需求变更,变更控制流程说明,INF1441_软件需求分析（双语）,443,444,
INF1441,软件需求分析（双语）,需求变更,变更控制委员会,INF1441_软件需求分析（双语）,447,448,
INF1441,软件需求分析（双语）,需求变更,变更控制工具,INF1441_软件需求分析（双语）,449,450,
INF1441,软件需求分析（双语）,需求变更,度量变更活动,INF1441_软件需求分析（双语）,450,451,
INF1441,软件需求分析（双语）,需求变更,变更影响分析,INF1441_软件需求分析（双语）,451,454,
INF1441,软件需求分析（双语）,需求变更,敏捷项目的变更管理,INF1441_软件需求分析（双语）,455,457,
INF1441,软件需求分析（双语）,需求链中的链接,需求跟踪,INF1441_软件需求分析（双语）,457,459,
INF1441,软件需求分析（双语）,需求链中的链接,需求跟踪的动机,INF1441_软件需求分析（双语）,459,460,
INF1441,软件需求分析（双语）,需求链中的链接,需求跟踪矩阵,INF1441_软件需求分析（双语）,460,463,
INF1441,软件需求分析（双语）,需求链中的链接,需求跟踪工具,INF1441_软件需求分析（双语）,463,464,
INF1441,软件需求分析（双语）,需求链中的链接,需求跟踪过程,INF1441_软件需求分析（双语）,464,465,
INF1441,软件需求分析（双语）,需求链中的链接,需求跟踪可行吗？有没有必要,INF1441_软件需求分析（双语）,465,467,
INF1441,软件需求分析（双语）,需求工程工具,需求开发工具,INF1441_软件需求分析（双语）,468,469,
INF1441,软件需求分析（双语）,需求工程工具,需求管理工具,INF1441_软件需求分析（双语）,470,471,
INF1441,软件需求分析（双语）,需求工程工具,挑选和实现需求工具,INF1441_软件需求分析（双语）,473,473,
INF1441,软件需求分析（双语）,改进需求过程,需求如何关联到其他项目过程,INF1441_软件需求分析（双语）,481,482,
INF1441,软件需求分析（双语）,改进需求过程,需求与不同的干系人群体,INF1441_软件需求分析（双语）,482,483,
INF1441,软件需求分析（双语）,改进需求过程,获得对变革的承诺,INF1441_软件需求分析（双语）,483,485,
INF1441,软件需求分析（双语）,改进需求过程,软件过程改进基础,INF1441_软件需求分析（双语）,485,486,
INF1441,软件需求分析（双语）,改进需求过程,根因分析法,INF1441_软件需求分析（双语）,486,488,
INF1441,软件需求分析（双语）,改进需求过程,过程改进循环,INF1441_软件需求分析（双语）,488,488,
INF1441,软件需求分析（双语）,改进需求过程,需求工程的过程资产,INF1441_软件需求分析（双语）,491,493,
INF1441,软件需求分析（双语）,改进需求过程,我们达到目标了吗,INF1441_软件需求分析（双语）,494,495,
INF1441,软件需求分析（双语）,改进需求过程,创建需求过程改进路线图,INF1441_软件需求分析（双语）,495,497,
INF1441,软件需求分析（双语）,软件需求和风险管理,软件风险管理基础,INF1441_软件需求分析（双语）,498,498,
INF1441,软件需求分析（双语）,软件需求和风险管理,需求相关风险,INF1441_软件需求分析（双语）,502,502,
INF1441,软件需求分析（双语）,软件需求和风险管理,风险管理是你的良友,INF1441_软件需求分析（双语）,505,506,
